formula,formula,score
t56_xboole_1,t55_xboole_1,inf
t56_xboole_1,t12_xboole_1,inf
t56_xboole_1,d7_xboole_0,inf
t56_xboole_1,t67_xboole_1,inf
t56_xboole_1,antisymmetry_r2_hidden,inf
t56_xboole_1,t7_xboole_0,inf
t56_xboole_1,t4_boole,inf
t56_xboole_1,t69_xboole_1,inf
fc4_xboole_0,t11_xboole_1,inf
fc4_xboole_0,t60_xboole_1,inf
fc4_xboole_0,t35_xboole_1,inf
fc4_xboole_0,d6_xboole_0,inf
fc4_xboole_0,t15_xboole_1,inf
fc4_xboole_0,l58_xboole_1,inf
fc4_xboole_0,t33_xboole_1,inf
fc4_xboole_0,commutativity_k5_xboole_0,inf
fc4_xboole_0,irreflexivity_r2_xboole_0,inf
fc4_xboole_0,t57_xboole_1,inf
fc4_xboole_0,t10_xboole_1,inf
fc4_xboole_0,t4_xboole_0,inf
fc4_xboole_0,t16_xboole_1,inf
fc4_xboole_0,rc2_xboole_0,1.0
fc4_xboole_0,d4_xboole_0,inf
fc4_xboole_0,t24_xboole_1,inf
fc4_xboole_0,dt_k4_xboole_0,inf
fc4_xboole_0,l36_xboole_1,inf
fc4_xboole_0,d10_xboole_0,inf
fc4_xboole_0,t19_xboole_1,inf
fc4_xboole_0,t43_xboole_1,inf
fc4_xboole_0,t26_xboole_1,inf
fc4_xboole_0,t13_xboole_1,inf
fc4_xboole_0,t6_boole,2.0
fc4_xboole_0,l32_xboole_1,inf
fc4_xboole_0,l13_xboole_0,2.0
fc4_xboole_0,t54_xboole_1,inf
fc4_xboole_0,t2_boole,inf
fc4_xboole_0,d2_xboole_0,inf
fc4_xboole_0,t31_xboole_1,inf
fc4_xboole_0,t30_xboole_1,inf
fc4_xboole_0,t18_xboole_1,inf
fc4_xboole_0,t52_xboole_1,inf
fc4_xboole_0,t3_xboole_0,inf
fc4_xboole_0,t55_xboole_1,inf
fc4_xboole_0,t12_xboole_1,inf
fc4_xboole_0,d7_xboole_0,inf
fc4_xboole_0,t67_xboole_1,inf
fc4_xboole_0,antisymmetry_r2_hidden,inf
fc4_xboole_0,t7_xboole_0,inf
fc4_xboole_0,t4_boole,inf
fc4_xboole_0,t69_xboole_1,3.0
t11_xboole_1,t60_xboole_1,2.0
t11_xboole_1,t35_xboole_1,2.3333333333333335
t11_xboole_1,d6_xboole_0,inf
t11_xboole_1,t15_xboole_1,inf
t11_xboole_1,l58_xboole_1,3.0
t11_xboole_1,t33_xboole_1,3.0
t11_xboole_1,commutativity_k5_xboole_0,inf
t11_xboole_1,irreflexivity_r2_xboole_0,inf
t11_xboole_1,t57_xboole_1,inf
t11_xboole_1,t10_xboole_1,2.0
t11_xboole_1,t4_xboole_0,inf
t11_xboole_1,t16_xboole_1,inf
t11_xboole_1,rc2_xboole_0,inf
t11_xboole_1,d4_xboole_0,inf
t11_xboole_1,t24_xboole_1,inf
t11_xboole_1,dt_k4_xboole_0,inf
t11_xboole_1,l36_xboole_1,inf
t11_xboole_1,d10_xboole_0,1.5
t11_xboole_1,t19_xboole_1,1.6666666666666667
t11_xboole_1,t43_xboole_1,3.0
t11_xboole_1,t26_xboole_1,3.0
t11_xboole_1,t13_xboole_1,1.6666666666666667
t11_xboole_1,t6_boole,inf
t11_xboole_1,l32_xboole_1,2.0
t11_xboole_1,l13_xboole_0,inf
t11_xboole_1,t54_xboole_1,inf
t11_xboole_1,t2_boole,inf
t11_xboole_1,d2_xboole_0,inf
t11_xboole_1,t31_xboole_1,6.0
t11_xboole_1,t30_xboole_1,2.0
t11_xboole_1,t18_xboole_1,2.0
t11_xboole_1,t52_xboole_1,inf
t11_xboole_1,t3_xboole_0,inf
t11_xboole_1,t55_xboole_1,inf
t11_xboole_1,t12_xboole_1,2.0
t11_xboole_1,d7_xboole_0,inf
t11_xboole_1,t67_xboole_1,2.0
t11_xboole_1,antisymmetry_r2_hidden,inf
t11_xboole_1,t7_xboole_0,inf
t11_xboole_1,t4_boole,inf
t11_xboole_1,t69_xboole_1,3.0
t60_xboole_1,t35_xboole_1,2.6666666666666665
t60_xboole_1,d6_xboole_0,inf
t60_xboole_1,t15_xboole_1,inf
t60_xboole_1,l58_xboole_1,0.0
t60_xboole_1,t33_xboole_1,4.0
t60_xboole_1,commutativity_k5_xboole_0,inf
t60_xboole_1,irreflexivity_r2_xboole_0,4.394449154672439
t60_xboole_1,t57_xboole_1,0.0
t60_xboole_1,t10_xboole_1,2.0
t60_xboole_1,t4_xboole_0,inf
t60_xboole_1,t16_xboole_1,inf
t60_xboole_1,rc2_xboole_0,inf
t60_xboole_1,d4_xboole_0,inf
t60_xboole_1,t24_xboole_1,inf
t60_xboole_1,dt_k4_xboole_0,inf
t60_xboole_1,l36_xboole_1,inf
t60_xboole_1,d10_xboole_0,0.0
t60_xboole_1,t19_xboole_1,1.3333333333333333
t60_xboole_1,t43_xboole_1,4.0
t60_xboole_1,t26_xboole_1,4.0
t60_xboole_1,t13_xboole_1,2.6666666666666665
t60_xboole_1,t6_boole,inf
t60_xboole_1,l32_xboole_1,0.0
t60_xboole_1,l13_xboole_0,inf
t60_xboole_1,t54_xboole_1,inf
t60_xboole_1,t2_boole,inf
t60_xboole_1,d2_xboole_0,inf
t60_xboole_1,t31_xboole_1,12.0
t60_xboole_1,t30_xboole_1,0.0
t60_xboole_1,t18_xboole_1,2.0
t60_xboole_1,t52_xboole_1,inf
t60_xboole_1,t3_xboole_0,inf
t60_xboole_1,t55_xboole_1,inf
t60_xboole_1,t12_xboole_1,0.0
t60_xboole_1,d7_xboole_0,inf
t60_xboole_1,t67_xboole_1,0.0
t60_xboole_1,antisymmetry_r2_hidden,inf
t60_xboole_1,t7_xboole_0,inf
t60_xboole_1,t4_boole,inf
t60_xboole_1,t69_xboole_1,0.0
t35_xboole_1,d6_xboole_0,inf
t35_xboole_1,t15_xboole_1,inf
t35_xboole_1,l58_xboole_1,4.0
t35_xboole_1,t33_xboole_1,2.462098120373297
t35_xboole_1,commutativity_k5_xboole_0,inf
t35_xboole_1,irreflexivity_r2_xboole_0,inf
t35_xboole_1,t57_xboole_1,inf
t35_xboole_1,t10_xboole_1,2.3333333333333335
t35_xboole_1,t4_xboole_0,inf
t35_xboole_1,t16_xboole_1,inf
t35_xboole_1,rc2_xboole_0,inf
t35_xboole_1,d4_xboole_0,inf
t35_xboole_1,t24_xboole_1,inf
t35_xboole_1,dt_k4_xboole_0,inf
t35_xboole_1,l36_xboole_1,inf
t35_xboole_1,d10_xboole_0,2.0
t35_xboole_1,t19_xboole_1,2.0
t35_xboole_1,t43_xboole_1,2.6666666666666665
t35_xboole_1,t26_xboole_1,3.3333333333333335
t35_xboole_1,t13_xboole_1,2.6666666666666665
t35_xboole_1,t6_boole,inf
t35_xboole_1,l32_xboole_1,2.6666666666666665
t35_xboole_1,l13_xboole_0,inf
t35_xboole_1,t54_xboole_1,inf
t35_xboole_1,t2_boole,inf
t35_xboole_1,d2_xboole_0,inf
t35_xboole_1,t31_xboole_1,7.333333333333333
t35_xboole_1,t30_xboole_1,2.6666666666666665
t35_xboole_1,t18_xboole_1,2.3333333333333335
t35_xboole_1,t52_xboole_1,inf
t35_xboole_1,t3_xboole_0,inf
t35_xboole_1,t55_xboole_1,inf
t35_xboole_1,t12_xboole_1,2.6666666666666665
t35_xboole_1,d7_xboole_0,inf
t35_xboole_1,t67_xboole_1,2.6666666666666665
t35_xboole_1,antisymmetry_r2_hidden,inf
t35_xboole_1,t7_xboole_0,inf
t35_xboole_1,t4_boole,inf
t35_xboole_1,t69_xboole_1,4.0
d6_xboole_0,t15_xboole_1,9.0
d6_xboole_0,l58_xboole_1,inf
d6_xboole_0,t33_xboole_1,inf
d6_xboole_0,commutativity_k5_xboole_0,6.0
d6_xboole_0,irreflexivity_r2_xboole_0,inf
d6_xboole_0,t57_xboole_1,inf
d6_xboole_0,t10_xboole_1,inf
d6_xboole_0,t4_xboole_0,inf
d6_xboole_0,t16_xboole_1,10.0
d6_xboole_0,rc2_xboole_0,inf
d6_xboole_0,d4_xboole_0,32.0
d6_xboole_0,t24_xboole_1,14.0
d6_xboole_0,dt_k4_xboole_0,inf
d6_xboole_0,l36_xboole_1,16.803258832092563
d6_xboole_0,d10_xboole_0,18.0
d6_xboole_0,t19_xboole_1,inf
d6_xboole_0,t43_xboole_1,inf
d6_xboole_0,t26_xboole_1,inf
d6_xboole_0,t13_xboole_1,inf
d6_xboole_0,t6_boole,16.0
d6_xboole_0,l32_xboole_1,20.0
d6_xboole_0,l13_xboole_0,16.0
d6_xboole_0,t54_xboole_1,16.803258832092563
d6_xboole_0,t2_boole,12.0
d6_xboole_0,d2_xboole_0,10.0
d6_xboole_0,t31_xboole_1,inf
d6_xboole_0,t30_xboole_1,28.0
d6_xboole_0,t18_xboole_1,inf
d6_xboole_0,t52_xboole_1,8.0
d6_xboole_0,t3_xboole_0,inf
d6_xboole_0,t55_xboole_1,8.0
d6_xboole_0,t12_xboole_1,16.933664485006336
d6_xboole_0,d7_xboole_0,20.0
d6_xboole_0,t67_xboole_1,32.0
d6_xboole_0,antisymmetry_r2_hidden,inf
d6_xboole_0,t7_xboole_0,8.0
d6_xboole_0,t4_boole,12.0
d6_xboole_0,t69_xboole_1,inf
t15_xboole_1,l58_xboole_1,inf
t15_xboole_1,t33_xboole_1,inf
t15_xboole_1,commutativity_k5_xboole_0,7.0
t15_xboole_1,irreflexivity_r2_xboole_0,inf
t15_xboole_1,t57_xboole_1,inf
t15_xboole_1,t10_xboole_1,inf
t15_xboole_1,t4_xboole_0,inf
t15_xboole_1,t16_xboole_1,7.0
t15_xboole_1,rc2_xboole_0,inf
t15_xboole_1,d4_xboole_0,20.0
t15_xboole_1,t24_xboole_1,9.0
t15_xboole_1,dt_k4_xboole_0,inf
t15_xboole_1,l36_xboole_1,11.0
t15_xboole_1,d10_xboole_0,9.0
t15_xboole_1,t19_xboole_1,inf
t15_xboole_1,t43_xboole_1,inf
t15_xboole_1,t26_xboole_1,inf
t15_xboole_1,t13_xboole_1,inf
t15_xboole_1,t6_boole,2.0
t15_xboole_1,l32_xboole_1,6.0
t15_xboole_1,l13_xboole_0,2.0
t15_xboole_1,t54_xboole_1,11.0
t15_xboole_1,t2_boole,5.0
t15_xboole_1,d2_xboole_0,7.0
t15_xboole_1,t31_xboole_1,inf
t15_xboole_1,t30_xboole_1,18.0
t15_xboole_1,t18_xboole_1,inf
t15_xboole_1,t52_xboole_1,11.0
t15_xboole_1,t3_xboole_0,inf
t15_xboole_1,t55_xboole_1,13.0
t15_xboole_1,t12_xboole_1,8.285616476586357
t15_xboole_1,d7_xboole_0,6.0
t15_xboole_1,t67_xboole_1,4.0
t15_xboole_1,antisymmetry_r2_hidden,inf
t15_xboole_1,t7_xboole_0,1.0
t15_xboole_1,t4_boole,5.0
t15_xboole_1,t69_xboole_1,inf
l58_xboole_1,t33_xboole_1,6.0
l58_xboole_1,commutativity_k5_xboole_0,inf
l58_xboole_1,irreflexivity_r2_xboole_0,4.943755299006494
l58_xboole_1,t57_xboole_1,0.0
l58_xboole_1,t10_xboole_1,3.0
l58_xboole_1,t4_xboole_0,inf
l58_xboole_1,t16_xboole_1,inf
l58_xboole_1,rc2_xboole_0,inf
l58_xboole_1,d4_xboole_0,inf
l58_xboole_1,t24_xboole_1,inf
l58_xboole_1,dt_k4_xboole_0,inf
l58_xboole_1,l36_xboole_1,inf
l58_xboole_1,d10_xboole_0,0.0
l58_xboole_1,t19_xboole_1,2.0
l58_xboole_1,t43_xboole_1,6.0
l58_xboole_1,t26_xboole_1,6.0
l58_xboole_1,t13_xboole_1,4.0
l58_xboole_1,t6_boole,inf
l58_xboole_1,l32_xboole_1,0.0
l58_xboole_1,l13_xboole_0,inf
l58_xboole_1,t54_xboole_1,inf
l58_xboole_1,t2_boole,inf
l58_xboole_1,d2_xboole_0,inf
l58_xboole_1,t31_xboole_1,18.0
l58_xboole_1,t30_xboole_1,0.0
l58_xboole_1,t18_xboole_1,3.0
l58_xboole_1,t52_xboole_1,inf
l58_xboole_1,t3_xboole_0,inf
l58_xboole_1,t55_xboole_1,inf
l58_xboole_1,t12_xboole_1,0.0
l58_xboole_1,d7_xboole_0,inf
l58_xboole_1,t67_xboole_1,0.0
l58_xboole_1,antisymmetry_r2_hidden,inf
l58_xboole_1,t7_xboole_0,inf
l58_xboole_1,t4_boole,inf
l58_xboole_1,t69_xboole_1,0.0
t33_xboole_1,commutativity_k5_xboole_0,inf
t33_xboole_1,irreflexivity_r2_xboole_0,inf
t33_xboole_1,t57_xboole_1,inf
t33_xboole_1,t10_xboole_1,3.0
t33_xboole_1,t4_xboole_0,inf
t33_xboole_1,t16_xboole_1,inf
t33_xboole_1,rc2_xboole_0,inf
t33_xboole_1,d4_xboole_0,inf
t33_xboole_1,t24_xboole_1,inf
t33_xboole_1,dt_k4_xboole_0,inf
t33_xboole_1,l36_xboole_1,inf
t33_xboole_1,d10_xboole_0,3.0
t33_xboole_1,t19_xboole_1,2.6666666666666665
t33_xboole_1,t43_xboole_1,3.3546654397588576
t33_xboole_1,t26_xboole_1,4.0
t33_xboole_1,t13_xboole_1,3.3333333333333335
t33_xboole_1,t6_boole,inf
t33_xboole_1,l32_xboole_1,4.0
t33_xboole_1,l13_xboole_0,inf
t33_xboole_1,t54_xboole_1,inf
t33_xboole_1,t2_boole,inf
t33_xboole_1,d2_xboole_0,inf
t33_xboole_1,t31_xboole_1,8.0
t33_xboole_1,t30_xboole_1,4.0
t33_xboole_1,t18_xboole_1,3.0
t33_xboole_1,t52_xboole_1,inf
t33_xboole_1,t3_xboole_0,inf
t33_xboole_1,t55_xboole_1,inf
t33_xboole_1,t12_xboole_1,4.0
t33_xboole_1,d7_xboole_0,inf
t33_xboole_1,t67_xboole_1,4.0
t33_xboole_1,antisymmetry_r2_hidden,inf
t33_xboole_1,t7_xboole_0,inf
t33_xboole_1,t4_boole,inf
t33_xboole_1,t69_xboole_1,6.0
commutativity_k5_xboole_0,irreflexivity_r2_xboole_0,inf
commutativity_k5_xboole_0,t57_xboole_1,inf
commutativity_k5_xboole_0,t10_xboole_1,inf
commutativity_k5_xboole_0,t4_xboole_0,inf
commutativity_k5_xboole_0,t16_xboole_1,8.0
commutativity_k5_xboole_0,rc2_xboole_0,inf
commutativity_k5_xboole_0,d4_xboole_0,24.0
commutativity_k5_xboole_0,t24_xboole_1,12.0
commutativity_k5_xboole_0,dt_k4_xboole_0,inf
commutativity_k5_xboole_0,l36_xboole_1,12.0
commutativity_k5_xboole_0,d10_xboole_0,12.0
commutativity_k5_xboole_0,t19_xboole_1,inf
commutativity_k5_xboole_0,t43_xboole_1,inf
commutativity_k5_xboole_0,t26_xboole_1,inf
commutativity_k5_xboole_0,t13_xboole_1,inf
commutativity_k5_xboole_0,t6_boole,12.0
commutativity_k5_xboole_0,l32_xboole_1,16.0
commutativity_k5_xboole_0,l13_xboole_0,12.0
commutativity_k5_xboole_0,t54_xboole_1,12.0
commutativity_k5_xboole_0,t2_boole,10.0
commutativity_k5_xboole_0,d2_xboole_0,8.0
commutativity_k5_xboole_0,t31_xboole_1,inf
commutativity_k5_xboole_0,t30_xboole_1,24.0
commutativity_k5_xboole_0,t18_xboole_1,inf
commutativity_k5_xboole_0,t52_xboole_1,12.0
commutativity_k5_xboole_0,t3_xboole_0,inf
commutativity_k5_xboole_0,t55_xboole_1,14.0
commutativity_k5_xboole_0,t12_xboole_1,13.219265973977711
commutativity_k5_xboole_0,d7_xboole_0,16.0
commutativity_k5_xboole_0,t67_xboole_1,24.0
commutativity_k5_xboole_0,antisymmetry_r2_hidden,inf
commutativity_k5_xboole_0,t7_xboole_0,6.0
commutativity_k5_xboole_0,t4_boole,10.0
commutativity_k5_xboole_0,t69_xboole_1,inf
irreflexivity_r2_xboole_0,t57_xboole_1,2.1972245773362196
irreflexivity_r2_xboole_0,t10_xboole_1,inf
irreflexivity_r2_xboole_0,t4_xboole_0,inf
irreflexivity_r2_xboole_0,t16_xboole_1,inf
irreflexivity_r2_xboole_0,rc2_xboole_0,inf
irreflexivity_r2_xboole_0,d4_xboole_0,inf
irreflexivity_r2_xboole_0,t24_xboole_1,inf
irreflexivity_r2_xboole_0,dt_k4_xboole_0,inf
irreflexivity_r2_xboole_0,l36_xboole_1,inf
irreflexivity_r2_xboole_0,d10_xboole_0,inf
irreflexivity_r2_xboole_0,t19_xboole_1,inf
irreflexivity_r2_xboole_0,t43_xboole_1,inf
irreflexivity_r2_xboole_0,t26_xboole_1,inf
irreflexivity_r2_xboole_0,t13_xboole_1,inf
irreflexivity_r2_xboole_0,t6_boole,inf
irreflexivity_r2_xboole_0,l32_xboole_1,inf
irreflexivity_r2_xboole_0,l13_xboole_0,inf
irreflexivity_r2_xboole_0,t54_xboole_1,inf
irreflexivity_r2_xboole_0,t2_boole,inf
irreflexivity_r2_xboole_0,d2_xboole_0,inf
irreflexivity_r2_xboole_0,t31_xboole_1,inf
irreflexivity_r2_xboole_0,t30_xboole_1,inf
irreflexivity_r2_xboole_0,t18_xboole_1,inf
irreflexivity_r2_xboole_0,t52_xboole_1,inf
irreflexivity_r2_xboole_0,t3_xboole_0,inf
irreflexivity_r2_xboole_0,t55_xboole_1,inf
irreflexivity_r2_xboole_0,t12_xboole_1,inf
irreflexivity_r2_xboole_0,d7_xboole_0,inf
irreflexivity_r2_xboole_0,t67_xboole_1,inf
irreflexivity_r2_xboole_0,antisymmetry_r2_hidden,inf
irreflexivity_r2_xboole_0,t7_xboole_0,inf
irreflexivity_r2_xboole_0,t4_boole,inf
irreflexivity_r2_xboole_0,t69_xboole_1,inf
t57_xboole_1,t10_xboole_1,inf
t57_xboole_1,t4_xboole_0,inf
t57_xboole_1,t16_xboole_1,inf
t57_xboole_1,rc2_xboole_0,inf
t57_xboole_1,d4_xboole_0,inf
t57_xboole_1,t24_xboole_1,inf
t57_xboole_1,dt_k4_xboole_0,inf
t57_xboole_1,l36_xboole_1,inf
t57_xboole_1,d10_xboole_0,inf
t57_xboole_1,t19_xboole_1,inf
t57_xboole_1,t43_xboole_1,inf
t57_xboole_1,t26_xboole_1,inf
t57_xboole_1,t13_xboole_1,inf
t57_xboole_1,t6_boole,inf
t57_xboole_1,l32_xboole_1,inf
t57_xboole_1,l13_xboole_0,inf
t57_xboole_1,t54_xboole_1,inf
t57_xboole_1,t2_boole,inf
t57_xboole_1,d2_xboole_0,inf
t57_xboole_1,t31_xboole_1,inf
t57_xboole_1,t30_xboole_1,inf
t57_xboole_1,t18_xboole_1,inf
t57_xboole_1,t52_xboole_1,inf
t57_xboole_1,t3_xboole_0,inf
t57_xboole_1,t55_xboole_1,inf
t57_xboole_1,t12_xboole_1,inf
t57_xboole_1,d7_xboole_0,inf
t57_xboole_1,t67_xboole_1,inf
t57_xboole_1,antisymmetry_r2_hidden,inf
t57_xboole_1,t7_xboole_0,inf
t57_xboole_1,t4_boole,inf
t57_xboole_1,t69_xboole_1,inf
t10_xboole_1,t4_xboole_0,inf
t10_xboole_1,t16_xboole_1,inf
t10_xboole_1,rc2_xboole_0,inf
t10_xboole_1,d4_xboole_0,inf
t10_xboole_1,t24_xboole_1,inf
t10_xboole_1,dt_k4_xboole_0,inf
t10_xboole_1,l36_xboole_1,inf
t10_xboole_1,d10_xboole_0,1.5
t10_xboole_1,t19_xboole_1,1.6666666666666667
t10_xboole_1,t43_xboole_1,2.0
t10_xboole_1,t26_xboole_1,3.0
t10_xboole_1,t13_xboole_1,1.6666666666666667
t10_xboole_1,t6_boole,inf
t10_xboole_1,l32_xboole_1,2.0
t10_xboole_1,l13_xboole_0,inf
t10_xboole_1,t54_xboole_1,inf
t10_xboole_1,t2_boole,inf
t10_xboole_1,d2_xboole_0,inf
t10_xboole_1,t31_xboole_1,6.789612325280904
t10_xboole_1,t30_xboole_1,2.0
t10_xboole_1,t18_xboole_1,2.0
t10_xboole_1,t52_xboole_1,inf
t10_xboole_1,t3_xboole_0,inf
t10_xboole_1,t55_xboole_1,inf
t10_xboole_1,t12_xboole_1,2.0
t10_xboole_1,d7_xboole_0,inf
t10_xboole_1,t67_xboole_1,2.0
t10_xboole_1,antisymmetry_r2_hidden,inf
t10_xboole_1,t7_xboole_0,inf
t10_xboole_1,t4_boole,inf
t10_xboole_1,t69_xboole_1,3.0
t4_xboole_0,t16_xboole_1,inf
t4_xboole_0,rc2_xboole_0,inf
t4_xboole_0,d4_xboole_0,5.333333333333333
t4_xboole_0,t24_xboole_1,inf
t4_xboole_0,dt_k4_xboole_0,inf
t4_xboole_0,l36_xboole_1,inf
t4_xboole_0,d10_xboole_0,inf
t4_xboole_0,t19_xboole_1,inf
t4_xboole_0,t43_xboole_1,inf
t4_xboole_0,t26_xboole_1,inf
t4_xboole_0,t13_xboole_1,inf
t4_xboole_0,t6_boole,inf
t4_xboole_0,l32_xboole_1,inf
t4_xboole_0,l13_xboole_0,inf
t4_xboole_0,t54_xboole_1,inf
t4_xboole_0,t2_boole,inf
t4_xboole_0,d2_xboole_0,inf
t4_xboole_0,t31_xboole_1,inf
t4_xboole_0,t30_xboole_1,inf
t4_xboole_0,t18_xboole_1,inf
t4_xboole_0,t52_xboole_1,inf
t4_xboole_0,t3_xboole_0,2.6666666666666665
t4_xboole_0,t55_xboole_1,inf
t4_xboole_0,t12_xboole_1,inf
t4_xboole_0,d7_xboole_0,0.0
t4_xboole_0,t67_xboole_1,0.0
t4_xboole_0,antisymmetry_r2_hidden,4.0
t4_xboole_0,t7_xboole_0,inf
t4_xboole_0,t4_boole,inf
t4_xboole_0,t69_xboole_1,0.0
t16_xboole_1,rc2_xboole_0,inf
t16_xboole_1,d4_xboole_0,16.0
t16_xboole_1,t24_xboole_1,12.424216738930504
t16_xboole_1,dt_k4_xboole_0,inf
t16_xboole_1,l36_xboole_1,12.0
t16_xboole_1,d10_xboole_0,12.0
t16_xboole_1,t19_xboole_1,inf
t16_xboole_1,t43_xboole_1,inf
t16_xboole_1,t26_xboole_1,inf
t16_xboole_1,t13_xboole_1,inf
t16_xboole_1,t6_boole,12.0
t16_xboole_1,l32_xboole_1,16.0
t16_xboole_1,l13_xboole_0,12.0
t16_xboole_1,t54_xboole_1,12.0
t16_xboole_1,t2_boole,8.623291806260584
t16_xboole_1,d2_xboole_0,8.0
t16_xboole_1,t31_xboole_1,inf
t16_xboole_1,t30_xboole_1,23.78610067276129
t16_xboole_1,t18_xboole_1,inf
t16_xboole_1,t52_xboole_1,12.0
t16_xboole_1,t3_xboole_0,inf
t16_xboole_1,t55_xboole_1,14.0
t16_xboole_1,t12_xboole_1,13.219265973977711
t16_xboole_1,d7_xboole_0,13.617806222137387
t16_xboole_1,t67_xboole_1,24.0
t16_xboole_1,antisymmetry_r2_hidden,inf
t16_xboole_1,t7_xboole_0,6.0
t16_xboole_1,t4_boole,10.0
t16_xboole_1,t69_xboole_1,inf
rc2_xboole_0,d4_xboole_0,inf
rc2_xboole_0,t24_xboole_1,inf
rc2_xboole_0,dt_k4_xboole_0,inf
rc2_xboole_0,l36_xboole_1,inf
rc2_xboole_0,d10_xboole_0,inf
rc2_xboole_0,t19_xboole_1,inf
rc2_xboole_0,t43_xboole_1,inf
rc2_xboole_0,t26_xboole_1,inf
rc2_xboole_0,t13_xboole_1,inf
rc2_xboole_0,t6_boole,0.0
rc2_xboole_0,l32_xboole_1,inf
rc2_xboole_0,l13_xboole_0,0.0
rc2_xboole_0,t54_xboole_1,inf
rc2_xboole_0,t2_boole,inf
rc2_xboole_0,d2_xboole_0,inf
rc2_xboole_0,t31_xboole_1,inf
rc2_xboole_0,t30_xboole_1,inf
rc2_xboole_0,t18_xboole_1,inf
rc2_xboole_0,t52_xboole_1,inf
rc2_xboole_0,t3_xboole_0,inf
rc2_xboole_0,t55_xboole_1,inf
rc2_xboole_0,t12_xboole_1,inf
rc2_xboole_0,d7_xboole_0,inf
rc2_xboole_0,t67_xboole_1,inf
rc2_xboole_0,antisymmetry_r2_hidden,inf
rc2_xboole_0,t7_xboole_0,inf
rc2_xboole_0,t4_boole,inf
rc2_xboole_0,t69_xboole_1,0.0
d4_xboole_0,t24_xboole_1,32.0
d4_xboole_0,dt_k4_xboole_0,inf
d4_xboole_0,l36_xboole_1,40.0
d4_xboole_0,d10_xboole_0,24.0
d4_xboole_0,t19_xboole_1,inf
d4_xboole_0,t43_xboole_1,inf
d4_xboole_0,t26_xboole_1,inf
d4_xboole_0,t13_xboole_1,inf
d4_xboole_0,t6_boole,32.0
d4_xboole_0,l32_xboole_1,48.0
d4_xboole_0,l13_xboole_0,32.0
d4_xboole_0,t54_xboole_1,40.0
d4_xboole_0,t2_boole,32.0
d4_xboole_0,d2_xboole_0,24.0
d4_xboole_0,t31_xboole_1,inf
d4_xboole_0,t30_xboole_1,48.0
d4_xboole_0,t18_xboole_1,inf
d4_xboole_0,t52_xboole_1,40.0
d4_xboole_0,t3_xboole_0,0.0
d4_xboole_0,t55_xboole_1,48.0
d4_xboole_0,t12_xboole_1,38.935637740407415
d4_xboole_0,d7_xboole_0,48.0
d4_xboole_0,t67_xboole_1,64.0
d4_xboole_0,antisymmetry_r2_hidden,0.0
d4_xboole_0,t7_xboole_0,16.0
d4_xboole_0,t4_boole,32.0
d4_xboole_0,t69_xboole_1,inf
t24_xboole_1,dt_k4_xboole_0,inf
t24_xboole_1,l36_xboole_1,16.0
t24_xboole_1,d10_xboole_0,24.0
t24_xboole_1,t19_xboole_1,inf
t24_xboole_1,t43_xboole_1,inf
t24_xboole_1,t26_xboole_1,inf
t24_xboole_1,t13_xboole_1,inf
t24_xboole_1,t6_boole,20.0
t24_xboole_1,l32_xboole_1,24.0
t24_xboole_1,l13_xboole_0,20.0
t24_xboole_1,t54_xboole_1,16.0
t24_xboole_1,t2_boole,14.0
t24_xboole_1,d2_xboole_0,12.0
t24_xboole_1,t31_xboole_1,inf
t24_xboole_1,t30_xboole_1,18.84997291962557
t24_xboole_1,t18_xboole_1,inf
t24_xboole_1,t52_xboole_1,16.0
t24_xboole_1,t3_xboole_0,inf
t24_xboole_1,t55_xboole_1,18.0
t24_xboole_1,t12_xboole_1,15.581918268639775
t24_xboole_1,d7_xboole_0,24.0
t24_xboole_1,t67_xboole_1,40.0
t24_xboole_1,antisymmetry_r2_hidden,inf
t24_xboole_1,t7_xboole_0,10.0
t24_xboole_1,t4_boole,14.0
t24_xboole_1,t69_xboole_1,inf
dt_k4_xboole_0,l36_xboole_1,inf
dt_k4_xboole_0,d10_xboole_0,inf
dt_k4_xboole_0,t19_xboole_1,inf
dt_k4_xboole_0,t43_xboole_1,inf
dt_k4_xboole_0,t26_xboole_1,inf
dt_k4_xboole_0,t13_xboole_1,inf
dt_k4_xboole_0,t6_boole,inf
dt_k4_xboole_0,l32_xboole_1,inf
dt_k4_xboole_0,l13_xboole_0,inf
dt_k4_xboole_0,t54_xboole_1,inf
dt_k4_xboole_0,t2_boole,inf
dt_k4_xboole_0,d2_xboole_0,inf
dt_k4_xboole_0,t31_xboole_1,inf
dt_k4_xboole_0,t30_xboole_1,inf
dt_k4_xboole_0,t18_xboole_1,inf
dt_k4_xboole_0,t52_xboole_1,inf
dt_k4_xboole_0,t3_xboole_0,inf
dt_k4_xboole_0,t55_xboole_1,inf
dt_k4_xboole_0,t12_xboole_1,inf
dt_k4_xboole_0,d7_xboole_0,inf
dt_k4_xboole_0,t67_xboole_1,inf
dt_k4_xboole_0,antisymmetry_r2_hidden,inf
dt_k4_xboole_0,t7_xboole_0,inf
dt_k4_xboole_0,t4_boole,inf
dt_k4_xboole_0,t69_xboole_1,inf
l36_xboole_1,d10_xboole_0,24.0
l36_xboole_1,t19_xboole_1,inf
l36_xboole_1,t43_xboole_1,inf
l36_xboole_1,t26_xboole_1,inf
l36_xboole_1,t13_xboole_1,inf
